22,10,191,0,29,"engine::Engine::evalRooks@283-311@./engine/evaluate.cpp","./engine/evaluate.cpp","engine::Engine::evalRooks","engine::Engine::evalRooks(uint64_t whiteRooks,uint64_t blackRooks,uint64_t whitePawns,uint64_t blackPawns)",283,311
25,10,201,0,36,"engine::Engine::evalPassiveRooks@314-349@./engine/evaluate.cpp","./engine/evaluate.cpp","engine::Engine::evalPassiveRooks","engine::Engine::evalPassiveRooks(const chess::Board&b,uint64_t occ)",314,349
21,1,206,0,29,"engine::Engine::evalKnightOnRim@353-381@./engine/evaluate.cpp","./engine/evaluate.cpp","engine::Engine::evalKnightOnRim","engine::Engine::evalKnightOnRim(const chess::Board&b)",353,381
4,1,72,0,4,"engine::Engine::evalMobility@385-388@./engine/evaluate.cpp","./engine/evaluate.cpp","engine::Engine::evalMobility","engine::Engine::evalMobility(const AttackData data[2])",385,388
4,3,44,0,4,"engine::Engine::evalInitiative@391-394@./engine/evaluate.cpp","./engine/evaluate.cpp","engine::Engine::evalInitiative","engine::Engine::evalInitiative(const chess::Board&b,bool isEndgame)",391,394
9,2,94,0,16,"engine::Engine::evalBadBishop@397-412@./engine/evaluate.cpp","./engine/evaluate.cpp","engine::Engine::evalBadBishop","engine::Engine::evalBadBishop(uint64_t bishops,uint64_t pawns,int side)",397,412
11,1,88,0,17,"engine::Engine::evalMinorPieceDevelopment@416-432@./engine/evaluate.cpp","./engine/evaluate.cpp","engine::Engine::evalMinorPieceDevelopment","engine::Engine::evalMinorPieceDevelopment(const chess::Board&b)",416,432
10,7,120,0,13,"engine::Engine::evalEarlyKing@434-446@./engine/evaluate.cpp","./engine/evaluate.cpp","engine::Engine::evalEarlyKing","engine::Engine::evalEarlyKing(const chess::Board&b)",434,446
10,7,120,0,15,"engine::Engine::evalEarlyRook@448-462@./engine/evaluate.cpp","./engine/evaluate.cpp","engine::Engine::evalEarlyRook","engine::Engine::evalEarlyRook(const chess::Board&b)",448,462
10,5,90,0,15,"engine::Engine::evalEarlyQueen@464-478@./engine/evaluate.cpp","./engine/evaluate.cpp","engine::Engine::evalEarlyQueen","engine::Engine::evalEarlyQueen(const chess::Board&b)",464,478
38,16,389,0,49,"engine::Engine::evalTrappedPieces@480-528@./engine/evaluate.cpp","./engine/evaluate.cpp","engine::Engine::evalTrappedPieces","engine::Engine::evalTrappedPieces(const chess::Board&b,uint64_t occ)",480,528
21,3,211,0,33,"engine::Engine::evalHangingPieces@530-562@./engine/evaluate.cpp","./engine/evaluate.cpp","engine::Engine::evalHangingPieces","engine::Engine::evalHangingPieces(const chess::Board&b,const AttackData data[2])",530,562
4,1,35,0,4,"engine::Engine::evalCentralControl@565-568@./engine/evaluate.cpp","./engine/evaluate.cpp","engine::Engine::evalCentralControl","engine::Engine::evalCentralControl(uint64_t whitePawns,uint64_t blackPawns)",565,568
25,21,324,0,32,"engine::Engine::evalKingSafety@570-601@./engine/evaluate.cpp","./engine/evaluate.cpp","engine::Engine::evalKingSafety","engine::Engine::evalKingSafety(const chess::Board&b,uint64_t whitePawns,uint64_t blackPawns)",570,601
3,1,50,0,3,"engine::Engine::manhattan@603-605@./engine/evaluate.cpp","./engine/evaluate.cpp","engine::Engine::manhattan","engine::Engine::manhattan(int a,int b)",603,605
29,5,227,0,43,"engine::Engine::evalKingActivity@608-650@./engine/evaluate.cpp","./engine/evaluate.cpp","engine::Engine::evalKingActivity","engine::Engine::evalKingActivity(const chess::Board&b,bool isEndgame)",608,650
14,8,124,0,19,"engine::Engine::evalBadKingPosition@652-670@./engine/evaluate.cpp","./engine/evaluate.cpp","engine::Engine::evalBadKingPosition","engine::Engine::evalBadKingPosition(const chess::Board&b)",652,670
14,5,130,0,17,"engine::Engine::evalEndgameKingActivity@673-689@./engine/evaluate.cpp","./engine/evaluate.cpp","engine::Engine::evalEndgameKingActivity","engine::Engine::evalEndgameKingActivity(const chess::Board&b)",673,689
22,9,222,0,35,"engine::Engine::evalCastlingBonus@691-725@./engine/evaluate.cpp","./engine/evaluate.cpp","engine::Engine::evalCastlingBonus","engine::Engine::evalCastlingBonus(const chess::Board&b)",691,725
44,7,358,0,57,"engine::Engine::computeAttackData@728-784@./engine/evaluate.cpp","./engine/evaluate.cpp","engine::Engine::computeAttackData","engine::Engine::computeAttackData(AttackData data[2],const chess::Board&b,uint64_t occ)",728,784
90,11,959,0,185,"engine::Engine::evaluate@788-972@./engine/evaluate.cpp","./engine/evaluate.cpp","engine::Engine::evaluate","engine::Engine::evaluate(const chess::Board&board)",788,972
5,4,50,0,5,"engine::Engine::isMate@974-978@./engine/evaluate.cpp","./engine/evaluate.cpp","engine::Engine::isMate","engine::Engine::isMate()",974,978
3,1,14,0,3,"engine::Engine::setIsCheckMate@980-982@./engine/evaluate.cpp","./engine/evaluate.cpp","engine::Engine::setIsCheckMate","engine::Engine::setIsCheckMate()",980,982
15,2,84,0,20,"engine::Engine::Engine@13-32@./engine/engine.cpp","./engine/engine.cpp","engine::Engine::Engine","engine::Engine::Engine()",13,32
15,2,91,1,20,"engine::Engine::Engine@34-53@./engine/engine.cpp","./engine/engine.cpp","engine::Engine::Engine","engine::Engine::Engine( const std :: string & fen)",34,53
18,4,132,0,26,"engine::Engine::reset@55-80@./engine/engine.cpp","./engine/engine.cpp","engine::Engine::reset","engine::Engine::reset()",55,80
8,4,96,3,10,"engine::Engine::movePiece@82-91@./engine/engine.cpp","./engine/engine.cpp","engine::Engine::movePiece","engine::Engine::movePiece( const chess :: Coords from , const chess :: Coords to , const char promotionPiece)",82,91
21,10,205,7,35,"engine::Engine::shouldPruneLateMove@94-128@./engine/engine.cpp","./engine/engine.cpp","engine::Engine::shouldPruneLateMove","engine::Engine::shouldPruneLateMove( const chess :: Board & b , const chess :: Board :: Move & m , int64_t depth , bool inCheck , bool usIsWhite , int moveIndex , int totalMoves)",94,128
19,7,256,8,27,"engine::Engine::updateKillerAndHistoryOnBetaCutoff@130-156@./engine/engine.cpp","./engine/engine.cpp","engine::Engine::updateKillerAndHistoryOnBetaCutoff","engine::Engine::updateKillerAndHistoryOnBetaCutoff( const chess :: Board & b , const chess :: Board :: Move & m , int64_t depth , int ply , uint8_t us , int64_t alpha , int64_t beta , int(&history) [ 2 ] [ 64 ] [ 64 ] , chess :: Board :: Move(&killerMoves) [ 2 ] [ Engine :: MAX_PLY ])",130,156
3,1,31,1,3,"engine::mirrorIndex@103-105@./engine/piecevaluetables.hpp","./engine/piecevaluetables.hpp","engine::mirrorIndex","engine::mirrorIndex( uint8_t sq)",103,105
7,6,132,3,10,"engine::Engine::isKillerMove@9-18@./engine/search.cpp","./engine/search.cpp","engine::Engine::isKillerMove","engine::Engine::isKillerMove( const chess :: Board :: Move & m , const chess :: Board :: Move killerMoves [ 2 ] [ Engine :: MAX_PLY ] , int ply) const",9,18
10,7,124,2,15,"engine::isPromotionMove@23-37@./engine/search.cpp","./engine/search.cpp","engine::isPromotionMove","engine::isPromotionMove( const chess :: Board & board , const chess :: Board :: Move & move)",23,37
8,3,76,5,28,"engine::Engine::handleSearchPrelude@40-67@./engine/search.cpp","./engine/search.cpp","engine::Engine::handleSearchPrelude","engine::Engine::handleSearchPrelude( const chess :: Board & b , const int64_t & depth , const AlphaBeta & bounds , int64_t & score , uint64_t hashKey)",40,67
46,17,483,6,65,"engine::Engine::searchMoves@70-134@./engine/search.cpp","./engine/search.cpp","engine::Engine::searchMoves","engine::Engine::searchMoves( chess :: Board & b , const MoveList<ScoredMove> & orderedScoredMoves , bool usIsWhite , const SearchContext & ctx , AlphaBeta & bounds , bool allowUpdates)",70,134
16,6,102,7,18,"engine::Engine::updateMinMax@136-153@./engine/search.cpp","./engine/search.cpp","engine::Engine::updateMinMax","engine::Engine::updateMinMax( bool usIsWhite , int64_t score , int64_t & alpha , int64_t & beta , int64_t & bestScore , chess :: Board :: Move & bestMove , const chess :: Board :: Move & m)",136,153
9,6,71,5,9,"engine::Engine::updateMinMax@157-165@./engine/search.cpp","./engine/search.cpp","engine::Engine::updateMinMax","engine::Engine::updateMinMax( bool usIsWhite , int64_t score , int64_t & alpha , int64_t & beta , int64_t & best)",157,165
79,23,724,2,121,"engine::Engine::getBestMove@167-287@./engine/search.cpp","./engine/search.cpp","engine::Engine::getBestMove","engine::Engine::getBestMove( const MoveList<chess::Board::Move> & moves , bool usIsWhite)",167,287
6,1,81,8,9,"engine::Engine::undoAndUpdateMove@293-301@./engine/search.cpp","./engine/search.cpp","engine::Engine::undoAndUpdateMove","engine::Engine::undoAndUpdateMove( const chess :: Board :: Move & m , const chess :: Board :: MoveState & state , bool usIsWhite , int64_t score , int64_t & alpha , int64_t & beta , int64_t & bestScore , chess :: Board :: Move & bestMove)",293,301
7,2,72,1,8,"engine::Engine::doMoveInBoard@303-310@./engine/search.cpp","./engine/search.cpp","engine::Engine::doMoveInBoard","engine::Engine::doMoveInBoard( chess :: Board :: Move bestMove)",303,310
40,15,385,1,83,"engine::Engine::search@312-394@./engine/search.cpp","./engine/search.cpp","engine::Engine::search","engine::Engine::search( uint64_t depth)",312,394
26,6,263,7,53,"engine::Engine::searchPosition@396-448@./engine/search.cpp","./engine/search.cpp","engine::Engine::searchPosition","engine::Engine::searchPosition( chess :: Board & b , int64_t depth , int64_t alpha , int64_t beta , int ply , bool useTT , bool allowTTWrite)",396,448
5,1,32,1,5,"engine::poplsb@452-456@./engine/search.cpp","./engine/search.cpp","engine::poplsb","engine::poplsb( uint64_t & bb)",452,456
13,4,126,6,18,"engine::addMovesFromMask_fast@459-476@./engine/search.cpp","./engine/search.cpp","engine::addMovesFromMask_fast","engine::addMovesFromMask_fast( const chess :: Board & b , MoveList<chess::Board::Move> & moves , const uint8_t from , uint64_t mask , const uint64_t ownOcc , const bool inCheck)",459,476
61,14,638,1,84,"engine::Engine::generateLegalMoves@479-562@./engine/search.cpp","./engine/search.cpp","engine::Engine::generateLegalMoves","engine::Engine::generateLegalMoves( const chess :: Board & b) const",479,562
13,4,143,3,17,"engine::Engine::addMVVLVABonus@565-581@./engine/search.cpp","./engine/search.cpp","engine::Engine::addMVVLVABonus","engine::Engine::addMVVLVABonus( const chess :: Board :: Move & m , const chess :: Board & b , int64_t & score)",565,581
7,6,82,4,7,"engine::Engine::addPromotionBonus@585-591@./engine/search.cpp","./engine/search.cpp","engine::Engine::addPromotionBonus","engine::Engine::addPromotionBonus( const chess :: Board :: Move & m , uint8_t pieceType , bool usIsWhite , int64_t & score)",585,591
8,3,81,4,8,"engine::Engine::addCheckBonus@594-601@./engine/search.cpp","./engine/search.cpp","engine::Engine::addCheckBonus","engine::Engine::addCheckBonus( const chess :: Board :: Move & m , chess :: Board & b , bool usIsWhite , int64_t & score)",594,601
14,7,165,4,17,"engine::Engine::addKillerAndHistoryBonus@604-620@./engine/search.cpp","./engine/search.cpp","engine::Engine::addKillerAndHistoryBonus","engine::Engine::addKillerAndHistoryBonus( const chess :: Board :: Move & m , int ply , bool usIsWhite , int64_t & score)",604,620
10,6,109,5,13,"engine::Engine::addKingMoveBonus@624-636@./engine/search.cpp","./engine/search.cpp","engine::Engine::addKingMoveBonus","engine::Engine::addKingMoveBonus( const chess :: Board :: Move & m , uint8_t pieceType , bool inCheck , int fullMoveClock , int64_t & score)",624,636
65,11,646,2,108,"engine::Engine::staticExchangeEvaluation@641-748@./engine/search.cpp","./engine/search.cpp","engine::Engine::staticExchangeEvaluation","engine::Engine::staticExchangeEvaluation( const chess :: Board & b , const chess :: Board :: Move & m) const",641,748
64,25,540,4,107,"engine::Engine::sortLegalMoves@751-857@./engine/search.cpp","./engine/search.cpp","engine::Engine::sortLegalMoves","engine::Engine::sortLegalMoves( const MoveList<chess::Board::Move> & moves , int ply , chess :: Board & b , bool usIsWhite)",751,857
1,1,18,1,1,"Stockfish::operator -@90-90@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::operator -","Stockfish::operator -( WDLScore d)",90,90
1,1,22,2,1,"Stockfish::operator ^@91-91@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::operator ^","Stockfish::operator ^( Square s , int i)",91,91
1,1,21,2,1,"Stockfish::pawns_comp@105-105@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::pawns_comp","Stockfish::pawns_comp( Square i , Square j)",105,105
1,1,21,1,1,"Stockfish::off_A1H8@106-106@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::off_A1H8","Stockfish::off_A1H8( Square sq)",106,106
6,2,75,1,7,"Stockfish::swap_endian@112-118@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::swap_endian","Stockfish::swap_endian( T & x)",112,118
1,1,10,0,1,"Stockfish::swap_endian<uint8_t>@120-120@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::swap_endian<uint8_t>","Stockfish::swap_endian<uint8_t>( uint8_t &)",120,120
10,3,68,1,12,"Stockfish::number@123-134@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::number","Stockfish::number( * addr)",123,134
7,5,36,1,7,"Stockfish::dtz_before_zeroing@139-145@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::dtz_before_zeroing","Stockfish::dtz_before_zeroing( WDLScore wdl)",139,145
3,1,26,1,3,"Stockfish::sign_of@149-151@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::sign_of","Stockfish::sign_of( T val)",149,151
5,3,66,0,5,"Stockfish::LR::get@173-177@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::LR::get","Stockfish::LR::get()",173,177
13,3,76,1,18,"Stockfish::TBFile::TBFile@204-221@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::TBFile::TBFile","Stockfish::TBFile::TBFile( const std :: string & f)",204,221
58,11,459,3,80,"Stockfish::TBFile::map@224-303@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::TBFile::map","Stockfish::TBFile::map( ** baseAddress , uint64_t * mapping , TBType type)",224,303
5,1,31,2,9,"Stockfish::TBFile::unmap@305-313@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::TBFile::unmap","Stockfish::TBFile::unmap( * baseAddress , uint64_t mapping)",305,313
1,2,26,2,1,"Stockfish::TBTable::get@367-367@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::TBTable::get","Stockfish::TBTable::get( int stm , int f)",367,367
3,1,15,0,3,"Stockfish::TBTable::TBTable@369-371@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::TBTable::TBTable","Stockfish::TBTable::TBTable()",369,371
4,2,18,0,4,"Stockfish::TBTable::~TBTable@375-378@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::TBTable::~TBTable","Stockfish::TBTable::~TBTable()",375,378
18,8,215,1,26,"Stockfish::TBTable<WDL>::TBTable@382-407@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::TBTable<WDL>::TBTable","Stockfish::TBTable<WDL>::TBTable( const std :: string & code)",382,407
10,1,75,1,12,"Stockfish::TBTable<DTZ>::TBTable@410-421@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::TBTable<DTZ>::TBTable","Stockfish::TBTable<DTZ>::TBTable( const TBTable<WDL> & wdl)",410,421
3,2,32,0,3,"Stockfish::TBTables::Entry::get@434-436@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::TBTables::Entry::get","Stockfish::TBTables::Entry::get() const",434,436
22,5,164,3,27,"Stockfish::TBTables::insert@449-475@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::TBTables::insert","Stockfish::TBTables::insert( Key key , TBTable<WDL> * wdl , TBTable<DTZ> * dtz)",449,475
7,4,63,1,7,"Stockfish::TBTables::get@479-485@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::TBTables::get","Stockfish::TBTables::get( Key key)",479,485
7,1,37,0,7,"Stockfish::TBTables::clear@487-493@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::TBTables::clear","Stockfish::TBTables::clear()",487,493
4,1,32,0,4,"Stockfish::TBTables::info@495-498@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::TBTables::info","Stockfish::TBTables::info() const",495,498
22,4,192,1,32,"Stockfish::TBTables::add@507-538@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::TBTables::add","Stockfish::TBTables::add( const std :: vector<PieceType> & pieces)",507,538
49,10,431,2,115,"Stockfish::decompress_pairs@555-669@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::decompress_pairs","Stockfish::decompress_pairs( PairsData * d , uint64_t idx)",555,669
1,1,17,2,1,"Stockfish::check_dtz_stm@671-671@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::check_dtz_stm","Stockfish::check_dtz_stm( TBTable<WDL> * , int , File)",671,671
4,3,59,3,5,"Stockfish::check_dtz_stm@673-677@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::check_dtz_stm","Stockfish::check_dtz_stm( TBTable<DTZ> * entry , int stm , File f)",673,677
1,1,25,3,1,"Stockfish::map_score@683-683@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::map_score","Stockfish::map_score( TBTable<WDL> * , File , int value , WDLScore)",683,683
18,9,184,4,25,"Stockfish::map_score@685-709@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::map_score","Stockfish::map_score( TBTable<DTZ> * entry , File f , int value , WDLScore wdl)",685,709
105,29,1132,4,210,"Stockfish::do_probe_table@730-939@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::do_probe_table","Stockfish::do_probe_table( const Position & pos , T * entry , WDLScore wdl , ProbeState * result)",730,939
32,16,338,3,51,"Stockfish::set_groups@952-1002@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::set_groups","Stockfish::set_groups( T & e , PairsData * d , int order [ ] , File f)",952,1002
12,4,139,3,18,"Stockfish::set_symlen@1007-1024@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::set_symlen","Stockfish::set_symlen( PairsData * d , Sym s , std :: vector<bool> & visited)",1007,1024
41,6,496,2,75,"Stockfish::set_sizes@1026-1100@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::set_sizes","Stockfish::set_sizes( PairsData * d , uint8_t * data)",1026,1100
1,1,19,2,1,"Stockfish::set_dtz_map@1102-1102@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::set_dtz_map","Stockfish::set_dtz_map( TBTable<WDL> & , uint8_t * data , File)",1102,1102
28,6,209,3,31,"Stockfish::set_dtz_map@1104-1134@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::set_dtz_map","Stockfish::set_dtz_map( TBTable<DTZ> & e , uint8_t * data , File maxFile)",1104,1134
51,22,593,2,69,"Stockfish::set@1139-1207@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::set","Stockfish::set( T & e , uint8_t * data)",1139,1207
21,7,233,2,33,"Stockfish::mapped@1214-1246@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::mapped","Stockfish::mapped( TBTable<Type> & e , const Position & pos)",1214,1246
8,4,94,3,12,"Stockfish::probe_table@1249-1260@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::probe_table","Stockfish::probe_table( const Position & pos , ProbeState * result , WDLScore wdl = WDLDraw)",1249,1260
38,14,231,2,58,"Stockfish::search@1276-1333@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::search","Stockfish::search( Position & pos , ProbeState * result)",1276,1333
94,43,928,1,148,"Stockfish::Tablebases::init@1341-1488@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::Tablebases::init","Stockfish::Tablebases::init( const std :: string & paths)",1341,1488
4,1,30,2,5,"Stockfish::Tablebases::probe_wdl@1498-1502@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::Tablebases::probe_wdl","Stockfish::Tablebases::probe_wdl( Position & pos , ProbeState * result)",1498,1502
31,18,283,2,60,"Stockfish::Tablebases::probe_dtz@1530-1589@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::Tablebases::probe_dtz","Stockfish::Tablebases::probe_dtz( Position & pos , ProbeState * result)",1530,1589
46,24,414,4,73,"Stockfish::Tablebases::root_probe@1595-1667@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::Tablebases::root_probe","Stockfish::Tablebases::root_probe( Position & pos , Search :: RootMoves & rootMoves , bool rule50 , bool rankDTZ)",1595,1667
22,7,171,3,33,"Stockfish::Tablebases::root_probe_wdl@1674-1706@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::Tablebases::root_probe_wdl","Stockfish::Tablebases::root_probe_wdl( Position & pos , Search :: RootMoves & rootMoves , bool rule50)",1674,1706
41,10,272,4,57,"Stockfish::Tablebases::rank_root_moves@1708-1764@./stockfish/src/syzygy/tbprobe.cpp","./stockfish/src/syzygy/tbprobe.cpp","Stockfish::Tablebases::rank_root_moves","Stockfish::Tablebases::rank_root_moves( const OptionsMap & options , Position & pos , Search :: RootMoves & rootMoves , bool rankDTZ)",1708,1764
54,12,562,4,72,"Stockfish::Eval::NNUE::Layers::affine_transform_non_ssse3@51-122@./stockfish/src/nnue/layers/affine_transform.h","./stockfish/src/nnue/layers/affine_transform.h","Stockfish::Eval::NNUE::Layers::affine_transform_non_ssse3","Stockfish::Eval::NNUE::Layers::affine_transform_non_ssse3( std :: int32_t * output , const std :: int8_t * weights , const std :: int32_t * biases , const std :: uint8_t * input)",51,122
7,1,37,1,7,"Stockfish::Eval::NNUE::Layers::AffineTransform::get_hash_value@145-151@./stockfish/src/nnue/layers/affine_transform.h","./stockfish/src/nnue/layers/affine_transform.h","Stockfish::Eval::NNUE::Layers::AffineTransform::get_hash_value","Stockfish::Eval::NNUE::Layers::AffineTransform::get_hash_value( std :: uint32_t prevHash)",145,151
4,1,34,1,4,"Stockfish::Eval::NNUE::Layers::AffineTransform::get_weight_index_scrambled@153-156@./stockfish/src/nnue/layers/affine_transform.h","./stockfish/src/nnue/layers/affine_transform.h","Stockfish::Eval::NNUE::Layers::AffineTransform::get_weight_index_scrambled","Stockfish::Eval::NNUE::Layers::AffineTransform::get_weight_index_scrambled( IndexType i)",153,156
4,2,16,1,7,"Stockfish::Eval::NNUE::Layers::AffineTransform::get_weight_index@158-164@./stockfish/src/nnue/layers/affine_transform.h","./stockfish/src/nnue/layers/affine_transform.h","Stockfish::Eval::NNUE::Layers::AffineTransform::get_weight_index","Stockfish::Eval::NNUE::Layers::AffineTransform::get_weight_index( IndexType i)",158,164
6,2,62,1,7,"Stockfish::Eval::NNUE::Layers::AffineTransform::read_parameters@167-173@./stockfish/src/nnue/layers/affine_transform.h","./stockfish/src/nnue/layers/affine_transform.h","Stockfish::Eval::NNUE::Layers::AffineTransform::read_parameters","Stockfish::Eval::NNUE::Layers::AffineTransform::read_parameters( std :: istream & stream)",167,173
6,2,63,1,8,"Stockfish::Eval::NNUE::Layers::AffineTransform::write_parameters@176-183@./stockfish/src/nnue/layers/affine_transform.h","./stockfish/src/nnue/layers/affine_transform.h","Stockfish::Eval::NNUE::Layers::AffineTransform::write_parameters","Stockfish::Eval::NNUE::Layers::AffineTransform::write_parameters( std :: ostream & stream) const",176,183
49,16,437,2,110,"Stockfish::Eval::NNUE::Layers::AffineTransform::propagate@185-294@./stockfish/src/nnue/layers/affine_transform.h","./stockfish/src/nnue/layers/affine_transform.h","Stockfish::Eval::NNUE::Layers::AffineTransform::propagate","Stockfish::Eval::NNUE::Layers::AffineTransform::propagate( const InputType * input , OutputType * output) const",185,294
5,1,41,1,5,"Stockfish::Eval::NNUE::Layers::constexpr_lsb@46-50@./stockfish/src/nnue/layers/affine_transform_sparse_input.h","./stockfish/src/nnue/layers/affine_transform_sparse_input.h","Stockfish::Eval::NNUE::Layers::constexpr_lsb","Stockfish::Eval::NNUE::Layers::constexpr_lsb( uint64_t bb)",46,50
14,4,79,0,14,"Stockfish::Eval::NNUE::Layers::OffsetIndices::OffsetIndices@60-73@./stockfish/src/nnue/layers/affine_transform_sparse_input.h","./stockfish/src/nnue/layers/affine_transform_sparse_input.h","Stockfish::Eval::NNUE::Layers::OffsetIndices::OffsetIndices","Stockfish::Eval::NNUE::Layers::OffsetIndices::OffsetIndices()",60,73
37,11,324,3,72,"Stockfish::Eval::NNUE::Layers::find_nnz@79-150@./stockfish/src/nnue/layers/affine_transform_sparse_input.h","./stockfish/src/nnue/layers/affine_transform_sparse_input.h","Stockfish::Eval::NNUE::Layers::find_nnz","Stockfish::Eval::NNUE::Layers::find_nnz( const std :: int32_t * input , std :: uint16_t * out , IndexType & count_out)",79,150
7,1,37,1,7,"Stockfish::Eval::NNUE::Layers::AffineTransformSparseInput::get_hash_value@188-194@./stockfish/src/nnue/layers/affine_transform_sparse_input.h","./stockfish/src/nnue/layers/affine_transform_sparse_input.h","Stockfish::Eval::NNUE::Layers::AffineTransformSparseInput::get_hash_value","Stockfish::Eval::NNUE::Layers::AffineTransformSparseInput::get_hash_value( std :: uint32_t prevHash)",188,194
4,1,34,1,4,"Stockfish::Eval::NNUE::Layers::AffineTransformSparseInput::get_weight_index_scrambled@196-199@./stockfish/src/nnue/layers/affine_transform_sparse_input.h","./stockfish/src/nnue/layers/affine_transform_sparse_input.h","Stockfish::Eval::NNUE::Layers::AffineTransformSparseInput::get_weight_index_scrambled","Stockfish::Eval::NNUE::Layers::AffineTransformSparseInput::get_weight_index_scrambled( IndexType i)",196,199
4,2,16,1,7,"Stockfish::Eval::NNUE::Layers::AffineTransformSparseInput::get_weight_index@201-207@./stockfish/src/nnue/layers/affine_transform_sparse_input.h","./stockfish/src/nnue/layers/affine_transform_sparse_input.h","Stockfish::Eval::NNUE::Layers::AffineTransformSparseInput::get_weight_index","Stockfish::Eval::NNUE::Layers::AffineTransformSparseInput::get_weight_index( IndexType i)",201,207
